,title,description,title_label,description_label
94,제주도  혼자 여행  마지막 날,나  혼자  너무나도 가벼운 복장이었다  다들 짐 싸 들고 기념품 싸 들고 돌아가는데 나만 파우치랑  단 우산 들고 털레털레 좀 웃겼다  공항으로 돌아오니 수학 여행 을 마친 아이들과 휴가가 끝나가는 사람들의  ,1,1
96, 혼자 여행 하기 좋은 묵호 ,혼자 묵호에 다녀왔어요  신랑이 아이들을 데리고 여행을 가고  저는  혼자 여행 을 다녀왔어요  너무 힐링 되는 시간이었습니다    서울 묵호  칸이 바다 보이는 창과 칸  뚜벅이로 여행을 할 때 가기 좋은  ,1,1
97, 혼자  제주도  여행  가성비 좋은 오션뷰  인숙소 추천 호텔 케니  ,머 어쩌피  혼자 여행 와서 잠만자는곳이라 조용하기만 하면 되니 괜찮습니다  트윈사이즈의 침대 크기 나 혼자 제주도 여행 가성비 좋은 오션뷰  인숙소 추천 호텔 케니 서귀포     저 앞에 보이는 섬은  ,1,1
98,제주도도넛 제주시 스몰시티 제주 혼자여행 ,ㅋ 저 혼자 제주가면 꼭 먹고 오는 집이고 엄마를 비롯해서 지인들에게 마구 추천 지난 제주 혼자여행  때도 다녀왔는데 엄마랑  일  그리고 지인들과  박 일로 여행을 이어서 하다보니 하루 남아서 혼자 밥  ,1,1
99,제주  혼자 여행 , 혼자 서 어딘가  여행 을 가는것은 처음  평소 뚜벅이 장롱면허로 대중교통이 잘되어있는 곳을 가야했는데 가장 만만한 제주도로 예약했다 도착하자마자 출출해서 밥먹으러 바로 이동 어떤 계획을 세우고 온것은  ,1,1
100,국내 힐링  여행   혼자 서도 갈만한곳  곳 다녀온 팁 ,전  혼자 여행 으로 국내 힐링여행을 갔던 곳이지만  혼자서도 이쁜 풍경이나 다른 사람들한테 부탁해서 사진 찍으면 은근 이게 더 많이 건져올때가 많았답니다   이 곳은 개인적으로 멍때리고 있어서 눈이  ,1,1
101, 여자  혼자 여행 가기 좋은 나라 톱 아시아에선 어디 ,여성 여행자의 안전과 평등 지표를 고려해 선정한 여성  혼자 여행 하기 좋은나라  탑 를  한 여성여행자는 슬로베니아 수도  류블랴나 에 도착한 첫날  밤거리를 혼자 산책할 수 있었다는 경험담도  ,1,1
102,제주도 게스트하우스 여자  혼자여행  숙소 추천  파티 썸인제주,어쩌다 보니 여자 셋 제주도 여행이 여자 혼자 제주도 여행으로 바뀌어 버린 어느 날 처음으로 여자  혼자 여행 을  그것도 비행기 타고 떠나는  혼자 여행  걱정 한가득  설레는 마음 한가득  제주도  ,1,1
103,뚜벅 뚜벅  혼자여행 ,뚜벅 뚜벅  혼자 여행   탄  지난 여름에 다녀왔던  속초 여행   일차는  일차와 달리 먹구름은 걷히고  햇빛은 정말 뜨거웠지만 그 만큼 바닷물이 빛나고 맑았던 혼자서도 잘 놀아요 오늘도 여전히 사진 찍고  ,1,1
104,처음가봤던 대천해수욕장  혼자여행   ,그치만 낮이든 밤이든 이 날은 사람들이 거의 없었다는 것  ㅋㅋㅋㅋ  혼자여행 을 좋아해서 혼자도 좋지만  다음에 대천해수욕장에 간다면 다른 일행들이랑 같이 가도 좋을 것 같더라   서해라서 그런건지  ,1,1
105,제주 나 혼자 여행  셋째날 여행 일정   제주도 나홀로  박 일  ,ㅋㅋㅋㅋㅋㅋ 조만간 또 혼자 떠나야지 함께 하는 여행도 좋지만 혼자하는 여행 또한 무지 즐거운 여행이라는걸 알게 된 시간이였어요 제주 나 혼자 여행  셋째날 여행 일정 제주도 나홀로  박 일 여행지 공유  ,1,1
106,제주도  박 일  혼자 여행  중  제주도 날씨 대박 ,제주도  박 일 여행 동안  혼자 여행 하며 다닌 곳 대표적인 곳만 정리했는데  집에 가서 한 곳 한곳 자세하게 올려 보도록 할게요  제주도 여행을  박  일 짧은 일정으로 왔는데  물론 폭설로 힘들긴 했지만 예쁜  ,1,1
107,일상이 고고학 나  혼자  경주  여행 ,저자처럼 훌쩍 버스타고  혼자 여행 하는 것도 나쁘지않네  피곤이야 하겠지만  경주 부여는 꼭 가봐야겠어  이렇게 아는게 많으신 분과 여행다니면 진짜 재밌겠다  난 좋아만하지 아는건 없어서ㅜㅜ,1,1
108, 제주 여행  제주  혼자여행 의 모든 것   인트로,그 뿐만 아니라 저처럼 제주  혼자여행 을 준비하시는 분들께 도움이 되길 바라며 본격적인 여행과정을 적어보겠습니다     제주  혼자   여행   올레길  코스  성산일출봉  일출  바람  비  혼밥  맛집,1,1
109, 태국 방콕  혼자여행  아속 아속역  맛집       통로  ,여기도 무언가 맛집 포스  나중에 통로 쪽에 머물게 된다면 한 집씩 가보는 것도 좋겠다 싶다   태국여행  방콕여행  방콕 혼자여행   아속맛집  아속역맛집    통로산책  통로 스타벅스,1,1
110,태국 방콕  혼자 여행  가기 좋은 곳 담넌사두억 수상시장  매끌렁  ,오전 투어는 여러 일행이 함께 가기 때문에 저처럼  혼자  오신 분이 있다면 함께  여행 을 즐기기에도 좋았습니다  이번 투어의 구성원은  명   명   명   명   명 처음에 입구에 들어오면 태국스러운  건물과  ,1,1
111,경주  혼자여행   탄   황리단길 칼국수 맛집 신라제면,신기한 게 들어가려면 저 다리 를 건너가야 한다 ㅋㅋㅋ 나름의 쏠쏠한 재미 저는 혼자 온 거라서  경주가볼만한곳  혼자여행   여행지  여행코스  여행사진  맛집  맛집투어  칼국수  경상도  국내  여자 혼자여행  ,1,1
112,여자  혼자  도쿄  여행   일차  코메다 커피  아사쿠사로 이동  , 일차 오전까지만  혼자 여행 했고 오후부터는 신랑이랑 함께 했어요  드디어 캡슐호텔에서 해방되는 날  혼자 있는 동안은 정말 시간을 알차게 썼어요  아사쿠사를 돌아다니면 어디든 스카이트리가 보이는  ,1,1
113,가볼만한곳 볼거리 경주 여행 코스 여행지 국내 여자  혼자 여행 ,전  혼자 여행  떠났지만 커플 여행지  가족 여행지로도 꾸준히 사랑 받고 있어요  이 예쁜 벽그림은 황리단길 근처에서 발견한 거랍니다  여기저기 예쁜 벽화 많이 그려져 있더라고요  경주 가볼만한곳 경주  ,1,1
114,제주도 뚜벅이 여자  혼자 여행   일차 서귀포 호텔 케니  ,제주 공항 이번 여행은 서귀포를 중심으로 돌아볼 계획을 세웠습니다  숙소는 서귀포에 있는 호텔 케니였습니다   혼자 여행 하는 분들이 많이 머무는 경제적인 이코노미 호텔 같아 보여서 선택했습니다  미리  ,1,1
115, 혼자  강릉 여행  숙소 추천  초당가봄 ,국내  박 여행을  번 넘게 싸돌아댕겼지만 혼자 다닌 것만 세어봤음  숙소 단독 리뷰를 남기는 것은  하지만 나같이  혼자여행  와서 편하게 혼자만의 시간을 보내고 싶은 사람에게는 완전 추천  다 이런 성향의  ,1,1
116,제주도  혼자 여행  추천  효리네 민박  제주 소길별하,혼자서도 구경하기 좋음  뻔한 관광지가 아닌 특별한 곳   단점  입장료 있음 커피 무료  사전 예약 필요  시간이 정해져 있음  차 없이 가기 힘듦 택시타고 오신 분도 있었어요   제주 혼자여행   조용한제주여행  ,1,1
117,서울 실내 갈만한곳  여행  여자  혼자  놀기 서대문 형무소 역사관  ,여자 혼자 놀기로 방문을 했어도 어색함이 없었는데요 저와 같이 서울  혼자 여행 으로 방문한 분들도 꽤  더 많은 서울 여행 혼자 서울 여행 서대문자연사박물관 서울 실내 갈만한곳 경찰박물관,1,1
119,여자  혼자  제주  여행      안녕하샌   월 월정리  ,여럿이 왔다면 먹고 싶은 걸 다 시켰을 텐데  혼자 여행 은 그러지 못하는 점이 늘 아쉬워요  깰꼼한  그래 주구장창 바다나 구경하자 이번 여자 혼자 제주 여행에 있어서 가장 마음에 드는 사진 중 꼽히는 사진임  ,1,1
120, 월  주   혼자   박  일 동해 묵호  여행 , 혼자 여행 의 장점은 온전히 내 페이스에 맞는 속도로 갈 수 있다는 것  가는 길에 푸르른 들판도  첫 혼자 국내여행으로 동해를 고른건 좋은 선택이었다  사람 너무 많지 않고  조용히 생각 정리할 곳을  ,1,1
121,단양  혼자 여행   일차,두두와 함께 살고 나서  박으로  여행 간적이 없어서 오랜만의  여행 이었다    단양 여행   일차  단 양 역  어디로 갈까 하다가  가까운 단양으로 다녀왔다  단양역에 도착한 후  숙소 체크인 시간은 좀  ,1,1
122,세로아한옥민박 경주  혼자  뚜벅이  여행   인 숙소,   세로아한옥민박 경주 혼자 뚜벅이 여행  인 숙소 경주로 벚꽃을 보러  혼자 여행 을 다녀왔어요 뚜벅이 여행이라 걸어 다니기에 편리한 숙소로 알아보다가 가성비도 괜찮고 위치도 마음에 들었던  ,1,1
123,국내 당일치기  혼자여행  가볼만한곳 모음    ,첫 스타트가 어려울뿐  한번가면 그 매력에 빠진다는  혼자여행  저도 예전에는  혼자여행  가보고 싶긴한데 라고 생각만 했지만 굳이 다같이 가는 여행을 마다하고 혼자 가지 않았었는데요  근데 약  ,1,1
124,여자 혼자  파리  여행 코스 사진찍기 좋은 가볼만한곳,파리여행코스  파리여행  혼자여행   파리포토존 지금 제일 가고 싶은 여행지가 어딘지 묻는다면  나의 대답은 파리  파리는 여행으로  출장으로 다녀왔던 여행지인데 대부분 홀로 시간을 보냈던 곳이기도  ,1,1
125,제주 노형 카페 허커피로스터스 제주도  혼자여행  추천,제주도  혼자여행  추천 글 사진 하은정원 안녕하세요   나 라는 정원을 가꾸어가는 이야기  여행블로거  노트북이나 책 읽기 좋은  혼자 와서 즐기기 좋은 바테이블도 준비되어 있었답니다  특별히 바테이블엔  ,1,1
126, 후쿠오카   혼자  후쿠오카  여행   일   서튼호텔  다자이후  ,마지막이니까 더 야무지게 많이 먹었다 ㅋ 혼자 후쿠오카 여행 요약    일정  년  월  일    년  월   혼자 여행 이라 비행기값 부담이 적었고 수화물 서비스     기내   빠른 수속  터미널 이동 없어  ,1,1
127, 혼자  가는 바르셀로나  여행   일차   카사 바트요  카사  ,이왕 혼자 하는 여행인데 혼자서 가우디에 대해 공부하고 카사 바트요든 카사 밀라든 다 제대로   바르셀로나  스페인  유럽  바르셀로나여행  바르셀로나 혼자여행   바르셀로나투어  가우디투어  카사바트요  ,1,1
128,여자 혼자여행  호주 시드니 본다이비치에 친구를 만나러 가다,이 친구의 초대로 호주  여행 을 갑자기 가게 되었다  오랜만에 외국에서 보고 싶던 친구를 만나니 너무 기분이 좋았다   혼자  버스를 지하철과 버스를 타고 이동했는데  버스기사님이 내가 뭔가 표를 잘못 내었는지  ,1,1
129,서울근교  혼자 가기 좋은  나홀로 양평 여행  코스,시장구경도  혼자 여행 의 즐거움이 될 수 있습니다    이함캠퍼스 양평에는 가보고싶은 갤러리나  각 전시관마다 다양한 빛  기술을 이용하여 환상적인 공간을 연출하고 있는데요  혼자서 여행하시는  ,1,1
130,  봄 방학  혼자  토론토  여행   , 토론토여행  캐나다  혼자여행   토론토  코믹콘  유학  세계여행  캐나다여행 토론토 둘쨋날은  아침에  혼자 먹어서 조금 어색했는데도 웨이터 분들이 굉장히 신경 써 주시고  양도 엄청 많아서 좋았어요  ,1,1
131, 박 일  혼자 여행   일차   서산   ,  결혼 전에는 자다가도 훌쩍 다녀오던 여행인데 이렇게  혼자 여행 가는 거 결혼하고선 생각도 안했더라구요  아이들 어린 초딩일 때 하룻밤 묵었던 백제관 부여 여흥민씨 고택 의 웃방 하나만 하룻밤 딱  ,1,1
133, 제주여행  제주  혼자여행 의 모든 것  올레 코스,갑작스럽게  혼자여행  결정에도 흔쾌히 보내준 아내에 대한 감사부터 나름 열심히 공부하고 살아온 나의     제주  혼자   여행   올레길  코스  세화리  평대리  월정리  춘식탁  마음샌드,1,1
134,중국어 회화 못해도  혼자  중국 여행  괜찮을까요  ,여쭤보면 의외로 해외여행 정말 많이 가보셨지만 막상 중국은 혼자가기 조금 무섭다  중국어를         중국어회화  중국 혼자여행   중국여행,0,1
135,대만 타이베이 여행  단수이 빠리  혼자  해외자유 여행  추천   페리  ,없고  혼자 여행 하는 재미를 알게 되면 자신감도 충만해진다  가장 큰 이유는 안전해요  혼자도 좋고 둘이서도 좋고  유유자적 즐기기 좋은 최신 단수이   빠리 자유여행을 전해요     년  월  ,1,1
136,여자  혼자  시드니  여행 꿀팁 대방출,이렇게  여자혼자시드니여행  일차가 끝났습니다 ㅎ  월의  시드니여행 꿀팁   낮엔 엄청 덥고  저녁엔 꽤나 선선해요 긴팔도 챙겨가기    여자  혼자 여행 이라면 미리 픽업차량 예약하기  호주 번호        ,1,1
137, 혼자  해외 여행  처음이라면 같이 준비해요  항공권부터  ,첫  혼자여행 지였던 싱가포르를  년만에 다시 가게 됐다 코로나 때문에 혼자 해외여행이 오랜만이라 차근차근 적어보는 해외여행 준비과정   꼭 싱가포르 가지 않아도 참고 가능  이거 쓰고 보니 완전 내  ,1,1
138,  유럽 여행  여자 혼자  한달 가능한 루트와 도시별 코스  ,각자 미술관이나 박물관  현지투어하고  혼자 여행 하고 싶은 날은 또 혼자 자유여행할 수도 있었어요  사실 카페같은데서 각 도시마다 동행을 구하려면 그것도 나름 스트레스고 고생인데  약속해놓고 펑당하거나  ,0,1
